ID,COUNTRY_CODE,NAME,LOCATION_TYPE
9050999,NL,Lemelerveld,City
9127926,ID,Toroh,District
9017148,US,48726,Postal Code
9000765,CA,L1Z,Postal Code
9299016,BA,West Herzegovina Canton,Canton
9111112,FR,21630,Postal Code
1010356,NL,Beekbergen,City
9049936,FR,Neufchatel-en-Bray,City
9135469,MX,43785,Postal Code
9176505,JP,729-3403,Postal Code
9144560,IN,212413,Postal Code
9153880,IN,227812,Postal Code
9122087,NZ,Westbrook,Neighborhood
9060401,US,Downtown,Neighborhood
9150744,IN,794108,Postal Code
9045444,GB,WV3,Postal Code
9127476,ID,Muara Muntai,District
9011026,US,30531,Postal Code
9056101,FR,74140,Postal Code
9101947,BR,78745,Postal Code
1016933,US,Warrensburg,City
9177549,JP,891-7101,Postal Code
9163442,JP,879-6759,Postal Code
9005032,US,12950,Postal Code
1027356,US,Bethel,City
9053728,US,71426,Postal Code
1007137,GB,Sutton Courtenay,City
9062979,HU,4030,Postal Code
9119678,ID,63455,Postal Code
1020616,US,Saint James,City
9172444,JP,036-1422,Postal Code
9174693,JP,824-0512,Postal Code
9076005,BO,Caranavi,City
9125103,ID,Ngawen,District
9014609,US,41825,Postal Code
9110009,FR,78790,Postal Code
1007657,HU,Esztergom,City
9147938,IN,577415,Postal Code
9146669,IN,470775,Postal Code
1008501,IT,Turbigo,City
1022954,US,Gouverneur,City
9018611,US,52576,Postal Code
9105132,CA,Pleasant Valley No. 288,Municipality
9066102,MY,Kampung Teluk Kemang,Neighborhood
9003300,US,06365,Postal Code
9133141,MX,80139,Postal Code
9134681,MX,34656,Postal Code
9051797,US,Cumberland,City
9142860,MX,93532,Postal Code
9163786,JP,563-0101,Postal Code
9148790,IN,636109,Postal Code
9047023,RU,Eastern Administrative Okrug,Okrug
9020933,US,58504,Postal Code
9112235,FR,14240,Postal Code
9076865,KE,Ruai,District
1031976,BR,Rio Negro,City
1009647,JP,Higashihiroshima,City
9166131,JP,923-0175,Postal Code
1016939,US,Waterman,City
9052371,US,Makakilo,City
9132574,MX,20730,Postal Code
1000975,AT,Egg,City
9007491,US,19933,Postal Code
9049299,FR,Auray,City
9073532,US,North Canaan,City
9126272,ID,Tapa,District
9162279,JP,911-0001,Postal Code
9142158,MX,79595,Postal Code
9164730,JP,791-0315,Postal Code
9174145,JP,839-1407,Postal Code
9106497,HU,4341,Postal Code
9110441,FR,09290,Postal Code
9137119,MX,67467,Postal Code
1020494,US,Montrose,City
9143526,MX,34677,Postal Code
1027105,US,Duffield,City
9068228,DE,06118,Postal Code
9051416,RU,Monchegorsk,City
9070648,AU,6318,Postal Code
9107173,HU,3647,Postal Code
9148076,IN,583222,Postal Code
9043112,DE,14059,Postal Code
9148429,IN,621103,Postal Code
9099959,BR,06680,Postal Code
9131507,MX,67824,Postal Code
9125723,ID,Poganeri,District
9158008,JP,927-1221,Postal Code
9113355,DE,94094,Postal Code
9301105,IN,144003,Postal Code
9104882,CA,Admaston/Bromley,Municipality
9122385,ID,Penebel,District
9057121,US,Amador County,County
1011016,NO,Karlsoy,City
9004889,US,12720,Postal Code
9171069,JP,986-0303,Postal Code
9106188,HU,4175,Postal Code
9006652,US,17097,Postal Code
1016115,None,Woden,City
9024301,US,67432,Postal Code
1005492,ES,Leganes,City
9112295,FR,69115,Postal Code
9047448,NO,Sortland Municipality,Municipality
9141330,MX,54364,Postal Code
9119444,ID,84371,Postal Code
9141653,MX,82267,Postal Code
1027842,US,Baldwin,City
1010030,MX,Tapachula,City
9014038,US,39501,Postal Code
9110117,FR,13105,Postal Code
9118757,NZ,7481,Postal Code
9015537,US,44695,Postal Code
9042247,DE,71032,Postal Code
9168151,JP,962-0202,Postal Code
9058947,US,Clark County,County
9162653,JP,860-0072,Postal Code
9151745,IN,227815,Postal Code
9146239,IN,416109,Postal Code
1003976,DE,Kunzelsau,City
9062083,IN,560099,Postal Code
9156735,JP,944-0126,Postal Code
9057907,US,Wichita County,County
9146048,IN,403710,Postal Code
9160343,JP,797-1433,Postal Code
1022443,None,Towaco,Neighborhood
9072620,ID,Ambarawa,City
9177603,JP,519-3206,Postal Code
9105035,CA,Lac-des-Eaux-Mortes,Territory
1030296,UA,Ichnya,City
9029246,US,82072,Postal Code
9156871,JP,024-0103,Postal Code
9130845,MX,38714,Postal Code
9161027,JP,649-4112,Postal Code
1003538,CN,Yichang,City
9017268,US,48919,Postal Code
9177192,JP,017-0851,Postal Code
9055054,FR,13580,Postal Code
21550,NG,Delta,State
9044391,DE,61348,Postal Code
9165203,JP,084-0925,Postal Code
9141887,MX,35264,Postal Code
1026150,US,Trenton,City
9001233,CA,R9A,Postal Code
1030767,KR,Sancheong-gun,City
9061274,US,Glen Park,Neighborhood
1005630,FI,Kuopio,Municipality
21560,NG,Katsina,State
1006562,GB,Bridgnorth,City
9178704,JP,962-0724,Postal Code
9020089,US,56329,Postal Code
9173188,JP,049-1762,Postal Code
9071698,AU,2778,Postal Code
9106207,HU,3347,Postal Code
9169679,JP,100-1101,Postal Code
9169304,JP,754-1277,Postal Code
9161981,JP,029-4206,Postal Code
9128129,ID,Bintan Timur,District
9123797,ID,Kadungora,District
9024129,US,66959,Postal Code
9301251,IN,147003,Postal Code
9141450,MX,61734,Postal Code
1018268,US,Lenox,Neighborhood
9113430,DE,94258,Postal Code
9041893,DE,77833,Postal Code
9148101,IN,584202,Postal Code
20439,ID,East Java,Province
9067792,SE,Atvidaberg,City
9018302,US,51439,Postal Code
9148421,IN,621002,Postal Code
9126579,ID,Lebaksiu,District
9179398,IN,272301,Postal Code
1012752,TH,Mueang Pattani District,Municipality
1028196,US,Saukville,City
9024244,US,67209,Postal Code
9125172,ID,Tutuyan,District
9009594,US,27252,Postal Code
9100260,BR,12411,Postal Code
9008723,US,24102,Postal Code
9075719,MK,Municipality of Tearce,Municipality
9060301,US,Irvine Business Complex,Neighborhood
9102229,BR,88063,Postal Code
9120655,ID,45393,Postal Code
9153814,IN,176115,Postal Code
9004708,US,12176,Postal Code
9303414,IN,521261,Postal Code
9171412,JP,076-0015,Postal Code
9020304,US,56731,Postal Code
9050029,FR,Porto-Vecchio,City
1011188,PH,Subic,City
9136224,MX,84104,Postal Code
9069908,MD,Cimislia District,District
9174488,JP,028-0663,Postal Code
9151599,IN,174012,Postal Code
9158825,JP,054-0005,Postal Code
9014618,US,41837,Postal Code
9161681,JP,656-2311,Postal Code
1012687,SE,Kramfors,City
9003024,US,05455,Postal Code
1013571,US,Baldwin Park,City
9156429,JP,329-1206,Postal Code
9112890,US,California's 30th Congressional District 2022 redistricting,Congressional District
9127466,ID,Penawar Tama,District
1009585,JP,Oyodo,City
1013901,US,Kings Canyon National Park,City
1001643,BR,Umuarama,City
1010732,NL,Moerkapelle,City
9126119,ID,Suli,District
9049158,ES,Padul,City
9004802,US,12469,Postal Code
9149955,IN,742303,Postal Code
9112458,EG,El Zarqa,City
9163348,JP,384-1408,Postal Code
9107843,HU,4746,Postal Code
9112079,FR,12250,Postal Code
1017834,US,Melvin,City
9300266,IN,462022,Postal Code
9063784,NL,5764,Postal Code
9048124,CZ,Tyniste nad Orlici,City
9052604,US,Orcutt,City
9048114,CZ,Revnice,City
9120001,ID,53194,Postal Code
9049088,ES,Xabia,City
9059364,US,Lincoln County,County
9163887,JP,086-0061,Postal Code
1007747,IN,Dhanbad,City
9042551,DE,86199,Postal Code
9045384,GB,CF34,Postal Code
9070811,AU,5575,Postal Code
9159862,JP,995-0202,Postal Code
9175170,JP,379-0304,Postal Code
20781,NO,Rogaland,County
9177442,JP,698-2252,Postal Code
9154470,IN,534208,Postal Code
9053865,US,80532,Postal Code
9075761,MK,Municipality of Kriva Palanka,Municipality
9301734,IN,625234,Postal Code
9100969,BR,26290,Postal Code
9148854,IN,638312,Postal Code
9049459,FR,Chauvigny,City
9154336,IN,502221,Postal Code
9006375,US,16347,Postal Code
9042057,DE,74199,Postal Code
9056740,TR,Bozuyuk,City
9073305,PE,Otuzco Province,Province
9174624,JP,905-0406,Postal Code
9002491,US,03884,Postal Code
9114274,DE,97255,Postal Code
9022322,US,62070,Postal Code
9166219,JP,059-3351,Postal Code
9062480,SE,Ulleraker,Neighborhood
9056723,TR,Arnavutkoy,City
1003943,DE,Freiburg im Breisgau,City
1030671,CH,Studen,City
9022108,US,61571,Postal Code
9101502,BR,59621,Postal Code
9017629,US,49746,Postal Code
9171737,JP,849-3101,Postal Code
9055433,FR,38290,Postal Code
9136216,MX,37867,Postal Code
9009124,US,25260,Postal Code
9300507,IN,Karjat,City
9160201,JP,501-1183,Postal Code
9018613,US,52580,Postal Code
9122098,NZ,Abbey Caves,Neighborhood
9063177,NL,West Maas en Waal,Municipality
9010744,US,29934,Postal Code
9007569,US,20136,Postal Code
9136179,MX,75486,Postal Code
9076978,SA,Qurtubah,Neighborhood
9143830,MX,76886,Postal Code
9022715,US,62890,Postal Code
9170354,JP,662-0006,Postal Code
1026570,US,Lone Oak,City
9072861,MY,Benta,City
9017613,US,49721,Postal Code
9019517,US,55071,Postal Code
9019519,US,55073,Postal Code
9166035,JP,910-2226,Postal Code
9148336,IN,607804,Postal Code
1016385,US,Columbia,City
9047163,VN,Bac Lieu,Province
9075689,LV,Mazsalaca Municipality,Municipality
9117823,ID,Ende Regency,Municipality
9054109,US,15633,Postal Code
9027224,US,76053,Postal Code
9170380,JP,379-0116,Postal Code
9138071,MX,85227,Postal Code
1015102,US,Lynn Haven,City
9140502,MX,98800,Postal Code
9147240,IN,515303,Postal Code
1031317,MX,Rincon de Romos,City
1009430,JP,Fuji,City
9061372,CN,Conghua District,District
9056312,FR,80500,Postal Code
9002211,US,02859,Postal Code
9052732,US,Reading,City
1008462,IT,Mezzago,City
9147876,IN,576201,Postal Code
9076433,RS,Rti,City
9076816,UG,Lubaga,Neighborhood
9302874,IN,522236,Postal Code
1021584,US,Wing,City
9141882,MX,79586,Postal Code
1001254,BE,Zottegem,City
9177053,JP,029-2206,Postal Code
9180017,IN,713172,Postal Code
9067369,PH,Socorro,Neighborhood
1028486,US,Meeteetse,City
1028443,US,Weston,City
9108027,HU,7150,Postal Code
9032363,US,95482,Postal Code
9007954,US,21539,Postal Code
9158650,JP,394-0044,Postal Code
9161545,JP,529-0502,Postal Code
9135045,MX,36825,Postal Code
9177751,JP,798-4125,Postal Code
9122000,NZ,Akatarawa,Neighborhood
1006282,FR,Louverne,City
9002609,US,04263,Postal Code
9029386,US,83112,Postal Code
1022545,US,Kirtland,City
9051725,US,Chestnut Ridge,City
9105829,HU,5643,Postal Code
9001632,CA,Y1A,Postal Code
9045936,GB,TW5,Postal Code
9132307,MX,43327,Postal Code
9143093,MX,75178,Postal Code
9027927,US,77950,Postal Code
9073209,PE,Tayacaja Province,Province
9129672,MX,43109,Postal Code
9025655,US,71758,Postal Code
1002300,CA,Islington,Neighborhood
9074487,TH,That Na Weng,City
9008659,US,23937,Postal Code
9110160,FR,07240,Postal Code
9139695,MX,43517,Postal Code
9017855,US,50137,Postal Code
9002322,US,03246,Postal Code
9178896,JP,038-2817,Postal Code
9012000,US,33407,Postal Code
9151535,IN,143530,Postal Code
9054200,US,41352,Postal Code
9015055,US,43456,Postal Code
9164853,JP,409-3701,Postal Code
9125289,ID,Kejobong,District
1023784,US,Lees Creek,City
9175972,JP,849-1103,Postal Code
9001873,US,01760,Postal Code
9061968,IN,600032,Postal Code
1007233,GB,Willingham,City
9140261,MX,26356,Postal Code
9000523,CA,J1X,Postal Code
9042064,DE,74638,Postal Code
9169189,JP,324-0412,Postal Code
9002726,US,04558,Postal Code
9059450,US,Colorado County,County
9044375,DE,35447,Postal Code
9150714,IN,793001,Postal Code
9072735,MY,Kodiang,City
9072629,ID,Jepara,City
9029353,US,82836,Postal Code
9060090,US,Kansas State University,University
9057394,US,Lanier County,County
1031127,PL,Sztum,City
9301478,IN,342302,Postal Code
9071823,AU,2044,Postal Code
9020892,US,58440,Postal Code
9018295,US,51366,Postal Code
1020077,US,South Saint Paul,City
9023564,US,65261,Postal Code
9016235,US,46511,Postal Code
9060400,US,Central City,Neighborhood
1004819,DE,Mutterstadt,City
9158682,JP,322-0026,Postal Code
9101544,BR,64012,Postal Code
9063462,NL,Almere,Municipality
9180433,IN,212401,Postal Code
9154415,IN,518333,Postal Code
9014591,US,41763,Postal Code
1019502,US,Onondaga Township,Municipality
9002089,US,02539,Postal Code
9015826,US,45409,Postal Code
9124382,ID,Belinyu,District
9048944,DK,Tommerup,City
9057747,US,Guthrie County,County
9158745,JP,999-0431,Postal Code
9076043,VE,Boca de Pozo(Macanao),City
1011939,RU,Achinsk,City
1020351,US,Glencoe,Neighborhood
9048122,CZ,Tanvald,City
9150867,IN,801302,Postal Code
9015487,US,44615,Postal Code
9032801,US,96790,Postal Code
9007166,US,18834,Postal Code
1023668,US,Dover,City
9118405,NZ,3800,Postal Code
20450,ID,North Sumatra,Province
9102334,BR,89206,Postal Code
9077176,RS,Jajinci,Neighborhood
9103561,NL,8647,Postal Code
9063158,NL,Enkhuizen,Municipality
9043100,DE,12099,Postal Code
9130751,MX,29761,Postal Code
9033149,US,97640,Postal Code
1012561,SE,Skara,City
9104741,CA,Flett's Springs No. 429,Municipality
9108374,FR,07690,Postal Code
9052118,US,Helena-West Helena,City
9143319,MX,83490,Postal Code
9046498,GB,L25,Postal Code
9150319,IN,767042,Postal Code
9113799,DE,79369,Postal Code
1030990,AT,Trieben,City
9116723,DE,24626,Postal Code
9112069,FR,50330,Postal Code
9144788,IN,242306,Postal Code
1016661,US,Mason,City
9003348,US,06469,Postal Code
1016420,US,Du Quoin,City
9150205,IN,761019,Postal Code
9044055,DE,59071,Postal Code
9165397,JP,992-1122,Postal Code
9021542,US,60171,Postal Code
9054229,US,26133,Postal Code
9013795,US,38773,Postal Code
9122095,NZ,Hillcrest,Neighborhood
9069416,CA,Sirmilik National Park,National Park
9139721,MX,41006,Postal Code
9050359,GB,Cambourne,City
9050954,NL,Hengevelde,City
9012234,US,33953,Postal Code
9103885,NL,9566,Postal Code
9031427,US,92321,Postal Code
9164647,JP,270-1121,Postal Code
9069831,BH,Northern Governorate,Governorate
9027405,US,76518,Postal Code
9154870,IN,741315,Postal Code
9103894,NL,9602,Postal Code
9142655,MX,35987,Postal Code
9026213,US,73058,Postal Code
9172125,JP,969-3301,Postal Code
9108064,HU,9462,Postal Code
9173991,JP,875-0216,Postal Code
9148731,IN,630411,Postal Code
9302828,IN,141202,Postal Code
20079,BA,Republika Srpska,Region
9125486,ID,Jabung,District
9175408,JP,648-0403,Postal Code
9007293,US,19114,Postal Code
20667,JP,Oita,Prefecture
1016775,US,Plano,City
9049242,ES,Villanueva del Pardillo,City
9132183,MX,86750,Postal Code
9075703,LV,Pavilosta Municipality,Municipality
9117648,DE,54646,Postal Code
9004774,US,12433,Postal Code
9028551,US,79415,Postal Code
9298643,IN,Puttur,City
9044675,DE,53127,Postal Code
9110991,FR,65690,Postal Code
9130617,MX,51578,Postal Code
9116136,DE,09600,Postal Code
9007124,US,18632,Postal Code
9100661,BR,15809,Postal Code
9111602,FR,11440,Postal Code
9063940,NL,1715,Postal Code
9022811,US,63017,Postal Code
9131353,MX,92764,Postal Code
9007849,US,21061,Postal Code
9150725,IN,793101,Postal Code
9062539,SG,Novena,Neighborhood
1029520,MY,Kuala Pilah,City
9041327,TH,Don Muang International Airport,Airport
9028902,US,80536,Postal Code
9119264,ID,45222,Postal Code
9046725,GB,LA18,Postal Code
1015992,None,Preston,City
9007830,US,21035,Postal Code
9020381,US,57063,Postal Code
9122890,ID,Kota Tengah,District
9169354,JP,649-4103,Postal Code
9106882,HU,8460,Postal Code
9172680,JP,647-1223,Postal Code
9123988,ID,Semangga,District
9122174,ID,Mamasa,District
9053978,US,62329,Postal Code
9111565,FR,80140,Postal Code
9006913,US,17959,Postal Code
9112535,AU,City of Broken Hill,Municipality
9155279,JP,731-0216,Postal Code
1006096,FR,Plaisir,City
9156827,JP,381-2403,Postal Code
1027272,US,Rockville,City
9123512,ID,Medan Barat,District
9029155,US,81330,Postal Code
1026850,US,Trinidad,City
9110063,FR,88290,Postal Code
9164364,JP,601-0265,Postal Code
1014307,US,Stonyford,City
9139151,MX,74842,Postal Code
9177752,JP,306-0101,Postal Code
9072375,AU,7249,Postal Code
1025858,US,Sioux Falls,City
9040026,BE,Amay,City
9178357,JP,784-0273,Postal Code
1010402,NL,Rheden,City
9018053,US,50541,Postal Code
9068364,DE,21031,Postal Code
1003622,CN,Xi'An,City
9142086,MX,88614,Postal Code
9012924,US,36507,Postal Code
9152999,IN,627109,Postal Code
9134937,MX,40956,Postal Code
9009798,US,27856,Postal Code
9029649,US,83851,Postal Code
9153493,IN,784112,Postal Code
9111300,FR,33730,Postal Code
9060943,PH,Caloocan,City
9010111,US,28455,Postal Code
1000571,AU,Mildura,City
9066179,MY,Taman Sri Tanjung,Neighborhood
9155009,IN,793120,Postal Code
9120576,ID,21257,Postal Code
9021410,US,59920,Postal Code
9152545,IN,515870,Postal Code
9126899,ID,Tekung,District
9028641,US,79758,Postal Code
9156581,JP,329-0223,Postal Code
9055818,FR,60510,Postal Code
9159368,JP,078-2514,Postal Code
9046332,GB,WF12,Postal Code
1027306,US,Tazewell,City
9136303,MX,61509,Postal Code
1005951,FR,Asnieres-sur-Seine,City
9055733,FR,59230,Postal Code
9042455,DE,85560,Postal Code
9144868,IN,248123,Postal Code
1030384,UA,Myrhorod,City
9010511,US,29439,Postal Code
9070862,AU,5019,Postal Code
9170202,JP,981-0213,Postal Code
9045264,GB,SA61,Postal Code
9066242,MY,Ara Damansara,Neighborhood
9007097,US,18508,Postal Code
9005783,US,14855,Postal Code
1004744,DE,Tonisvorst,City
9150688,IN,788804,Postal Code
9303504,IN,415526,Postal Code
9170573,JP,320-0065,Postal Code
9032176,US,95122,Postal Code
9069689,DZ,Djelfa Province,Province
9076001,BY,Enerhyetykaw,City
9125508,ID,Tegalsari,District
9138313,MX,88456,Postal Code
9302315,IN,517319,Postal Code
20867,PT,Braganca District,Region
9132012,MX,22643,Postal Code
9054140,US,43974,Postal Code
9070563,AU,6021,Postal Code
9042605,DE,90763,Postal Code
9173108,JP,093-0333,Postal Code
9114590,DE,88367,Postal Code
1024062,US,Washingtonville,City
9104853,CA,Batiscan,Municipality
9127157,ID,Sindang Dataran,District
9009559,US,27051,Postal Code
9008407,US,23086,Postal Code
9005793,US,14870,Postal Code
9053184,US,Windthorst,City
9013242,US,37335,Postal Code
9065523,MY,Kawasan Perindustrian Sungai Petani,District
9063999,NL,5409,Postal Code
9172153,JP,078-2104,Postal Code
9109745,FR,83590,Postal Code
9133620,MX,46310,Postal Code
1017037,US,Churubusco,City
9028590,US,79546,Postal Code
9014017,US,39443,Postal Code
9017960,US,50316,Postal Code
9139221,MX,40506,Postal Code
9112408,EG,El Ayyat,District
9012563,US,35224,Postal Code
9018384,US,51631,Postal Code
9155242,JP,692-0403,Postal Code
9147943,IN,577424,Postal Code
9124083,ID,Asologaima,District
9167033,JP,859-5804,Postal Code
1003116,CH,Wil,City
9116755,DE,23717,Postal Code
9107258,HU,8957,Postal Code
9046746,GB,NE42,Postal Code
9048676,DE,Rees,City
9060274,US,Midtown,Neighborhood
9023864,US,66071,Postal Code
9101996,BR,79822,Postal Code
9047475,NO,Trysil Municipality,Municipality
9172608,JP,415-0326,Postal Code
9016465,US,47147,Postal Code
9100928,BR,25665,Postal Code
1004642,DE,Hamm,City
1016952,US,Westchester,City
9176874,JP,601-0753,Postal Code
9055183,FR,29100,Postal Code
1006249,FR,Caen,City
9070326,KE,Bungoma County,County
9059851,US,Logan County,County
9165290,JP,509-2601,Postal Code
9300429,IN,Pardi,City
9138819,MX,46315,Postal Code
9154956,IN,768225,Postal Code
9054276,US,25115,Postal Code
9067978,NL,Stevensweert,City
9055717,FR,59123,Postal Code
9121481,ID,34881,Postal Code
9027968,US,78016,Postal Code
9178190,JP,629-2422,Postal Code
9176807,JP,048-2400,Postal Code
9048896,DE,Zell,City
9176019,JP,431-4111,Postal Code
9178983,JP,750-0421,Postal Code
9033892,US,99602,Postal Code
9000353,CA,G8P,Postal Code
9075383,AD,Escaldes-Engordany,Region
9148682,IN,628802,Postal Code
9015999,US,45859,Postal Code
9004201,US,10524,Postal Code
9041350,US,Austin-Bergstrom International Airport,Airport
9163879,JP,099-6321,Postal Code
9040647,US,New Mexico's 3rd Congressional District 2012 redistricting,Congressional District
9028515,US,79347,Postal Code
9028464,US,79124,Postal Code
9109211,FR,81140,Postal Code
9065331,MM,Sagaing,City
1017042,US,Clifford,City
9074906,RU,Kratovo,City
20707,MX,Hidalgo,State
9110618,FR,79250,Postal Code
1008468,IT,Nova Milanese,City
1021722,US,O'Neill,City
9180524,None,415303,Postal Code
9100052,BR,07181,Postal Code
9123470,ID,Munjungan,District
1010114,MX,Zacapu,City
9144305,IN,176051,Postal Code
9140443,MX,75520,Postal Code
9020439,US,57257,Postal Code
9176797,JP,098-5441,Postal Code
1024855,US,Fayette City,City
9023266,US,64165,Postal Code
9051006,NL,Lieshout,City
9054714,US,17250,Postal Code
